spisula,39.850646,Modern,,,,
spisula,27.809415,Modern,,,,
spisula,27.265423,Modern,,,,
spisula,38.951015,Modern,,,,
spisula,38.963314,Modern,,,,
spisula,38.932059,Modern,,,,
spisula,26.43608,Modern,,,,
spisula,26.327115,Modern,,,,
spisula,39.278702,Modern,,,,
spisula,37.906373,Modern,,,,
spisula,39.853386,Modern,,,,
spisula,40.428167,Modern,,,,
spisula,33.913263,Modern,,,,
spisula,39.162325,Modern,,,,
spisula,35.210788,Modern,,,,
spisula,40.43122,Modern,,,,
spisula,39.32622,Modern,,,,
spisula,29.73215,Modern,,,,
spisula,37.911194,Modern,,,,
spisula,26.211498,Modern,,,,
spisula,40.4727,Modern,,,,
spisula,39.951365,Modern,,,,
spisula,39.351025,Modern,,,,
spisula,38.748673,Modern,,,,
spisula,38.950849,Modern,,,,
spisula,40.146727,Modern,,,,
spisula,39.01518,Modern,,,,
spisula,40.447088,Modern,,,,
spisula,38.799301,Modern,,,,
spisula,39.320248,Modern,,,,
spisula,35.339473,Modern,,,,
spisula,36.668024,Modern,,,,
spisula,39.364811,Modern,,,,
spisula,38.607917,Modern,,,,
spisula,38.211033,Modern,,,,
spisula,38.609204,Modern,,,,
spisula,27.253886,Modern,,,,
spisula,29.896037,Modern,,,,
spisula,36.078288,Modern,,,,
spisula,38.601753,Modern,,,,
spisula,26.435963,Modern,,,,
spisula,40.154558,Modern,,,,
spisula,39.062001,Modern,,,,
spisula,40.401411,Modern,,,,
spisula,38.9481,Modern,,,,
spisula,29.735241,Modern,,,,
spisula,39.723659,Modern,,,,
spisula,38.720663,Modern,,,,
spisula,27.695686,Modern,,,,
spisula,26.436211,Modern,,,,
spisula,39.355642,Modern,,,,
spisula,36.031326,Modern,,,,
spisula,38.504988,Modern,,,,
spisula,28.069206,Modern,,,,
spisula,29.713794,Modern,,,,
spisula,26.436351,Modern,,,,
spisula,40.313641,Modern,,,,
spisula,26.442182,Modern,,,,
spisula,37.0567,Modern,,,,
spisula,37.0567,Modern,,,,
spisula,29.0129,Modern,,,,
spisula,27.32273,Modern,,,,
spisula,30.670342,Modern,,,,
spisula,26.09726,Modern,,,,
spisula,27.69763,Modern,,,,
spisula,26.52813,Modern,,,,
spisula,26.43711,Modern,,,,
spisula,26.09726,Modern,,,,
spisula,27.11342,Modern,,,,
spisula,26.43711,Modern,,,,
spisula,26.43711,Modern,,,,
spisula,40.12611,Modern,,,,
spisula,30.85083,Modern,,,,
spisula,32.79,Modern,,,,
spisula,36.38,Modern,,,,
spisula,39.28,Modern,,,,
spisula,31.44,Modern,,,,
spisula,34.72,Modern,,,,
spisula,39.36,Modern,,,,
spisula,36.01,Modern,,,,
spisula,39.36,Modern,,,,
spisula,33.82,Modern,,,,
spisula,38.94,Modern,,,,
spisula,38.9917,Modern,,,,
spisula,30.42,Modern,,,,
spisula,35.22,Modern,,,,
spisula,39.1,Modern,,,,
spisula,25.87,Modern,,,,
spisula,39.36,Modern,,,,
spisula,39.36,Modern,,,,
spisula,39.28,Modern,,,,
spisula,38.94,Modern,,,,
spisula,39.28,Modern,,,,
spisula,38.94,Modern,,,,
spisula,35.13,Modern,,,,
spisula,27.443,Modern,,,,
spisula,30.6677,Modern,,,,
spisula,26.44,Modern,,,,
spisula,39.364,Modern,,,,
spisula,38.987,Modern,,,,
spisula,27.443,Modern,,,,
spisula,38.430372,Modern,,,,
spisula,39.379585,Modern,,,,
spisula,26.074675,Modern,,,,
spisula,26.43711,Modern,,,,
spisula,27.69763,Modern,,,,
spisula,24.8238,Modern,,,,
spisula,34.6969,Modern,,,,
spisula,30.670342,Modern,,,,
spisula,29.0129,Modern,,,,
spisula,27.79585,Modern,,,,
spisula,26.445829,Modern,,,,
spisula,32,Modern,,,,
spisula,26.683333,Modern,,,,
spisula,26.35,Modern,,,,
spisula,39.36169,Modern,,,,
spisula,28.110749,Modern,,,,
spisula,36.168273,Modern,,,,
spisula,27.876801,Modern,,,,
spisula,27.724453,Modern,,,,
spisula,40.058324,Modern,,,,
spisula,27.513682,Modern,,,,
spisula,39.060014,Modern,,,,
spisula,39.349978,Modern,,,,
spisula,39.352858,Modern,,,,
spisula,38.604469,Modern,,,,
spisula,27.261849,Modern,,,,
spisula,26.436364,Modern,,,,
spisula,37.908318,Modern,,,,
spisula,25.9583,Modern,,,,
spisula,33.5167,Modern,,,,
spisula,25.9717,Modern,,,,
spisula,26.45,Modern,,,,
spisula,26.4306,Modern,,,,
spisula,39.357249,Modern,,,,
spisula,25.94121,Modern,,,,
spisula,39.36,Modern,,,,
spisula,25.97,Modern,,,,
spisula,39.38,Modern,,,,
spisula,38.9889,Modern,,,,
spisula,31.07,Modern,,,,
spisula,38.95,Modern,,,,
spisula,32.51,Modern,,,,
spisula,26.44,Modern,,,,
spisula,39.36,Modern,,,,
spisula,39.36,Modern,,,,
spisula,38.98,Modern,,,,
spisula,37.27,Modern,,,,
spisula,33.82,Modern,,,,
spisula,39.1,Modern,,,,
spisula,39.4,Modern,,,,
spisula,28.31972,Modern,,,,
spisula,26.14167,Modern,,,,
spisula,25.972222,Modern,,,,
spisula,26.433333,Modern,,,,
spisula,27.770556,Modern,,,,
spisula,26.44,Modern,,,,
spisula,27.95,Modern,,,,
spisula,39.362425,Modern,,,,
spisula,34.927,Modern,,,,
spisula,26.200367,Modern,,,,
spisula,25.94,Modern,,,,
spisula,24.819859,Modern,,,,
spisula,27.784245,Modern,,,,
spisula,27.716667,Modern,,,,
spisula,37.605,Modern,,,,
spisula,29.95,Modern,,,,
spisula,26.522778,Modern,,,,
spisula,26.333333,Modern,,,,
spisula,26.333333,Modern,,,,
spisula,26.133333,Modern,,,,
parvilucina,27.4655,Modern,,,,
parvilucina,34.396,Modern,,,,
parvilucina,27.74836,Modern,,,,
parvilucina,27.2416,Modern,,,,
parvilucina,25.73591,Modern,,,,
parvilucina,25.939741,Modern,,,,
parvilucina,27.2144,Modern,,,,
parvilucina,34.647697,Modern,,,,
parvilucina,26.436633,Modern,,,,
parvilucina,27.790123,Modern,,,,
parvilucina,26.521127,Modern,,,,
parvilucina,26.439183,Modern,,,,
parvilucina,26.479868,Modern,,,,
parvilucina,25.939741,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,28,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,27.88,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,27.88,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.77,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,26.5708,Modern,,,,
parvilucina,27.11077,Modern,,,,
parvilucina,27.34728,Modern,,,,
parvilucina,26.6147,Modern,,,,
parvilucina,27.88,Modern,,,,
parvilucina,26.5708,Modern,,,,
parvilucina,27.465524,Modern,,,,
parvilucina,28.14592,Modern,,,,
parvilucina,30.4036,Modern,,,,
parvilucina,35.13,Modern,,,,
parvilucina,27.97,Modern,,,,
parvilucina,26.44,Modern,,,,
parvilucina,27.75,Modern,,,,
parvilucina,27.4655,Modern,,,,
parvilucina,25.08611,Modern,,,,
parvilucina,24.695,Modern,,,,
parvilucina,27.74828,Modern,,,,
parvilucina,26.5708,Modern,,,,
parvilucina,24.7613,Modern,,,,
parvilucina,27.15181,Modern,,,,
parvilucina,26.5708,Modern,,,,
parvilucina,26.94,Modern,,,,
parvilucina,26.494167,Modern,,,,
parvilucina,25.817496,Modern,,,,
parvilucina,26.9225,Modern,,,,
parvilucina,26.07,Modern,,,,
parvilucina,26.87,Modern,,,,
parvilucina,25.7883,Modern,,,,
parvilucina,27.283333,Modern,,,,
noetia,33.551,Modern,,,,
noetia,34.71822,Modern,,,,
noetia,39.16706,Modern,,,,
noetia,27.74836,Modern,,,,
noetia,27.39057,Modern,,,,
noetia,31.21755,Modern,,,,
noetia,32.79802,Modern,,,,
noetia,28.32001,Modern,,,,
noetia,27.74836,Modern,,,,
noetia,34.46295,Modern,,,,
noetia,27.44671,Modern,,,,
noetia,34.71624,Modern,,,,
noetia,28.32001,Modern,,,,
noetia,27.74836,Modern,,,,
noetia,29.90632,Modern,,,,
noetia,33.646265,Modern,,,,
noetia,33.458488,Modern,,,,
noetia,28.399514,Modern,,,,
noetia,26.087613,Modern,,,,
noetia,35.212291,Modern,,,,
noetia,29.549884,Modern,,,,
noetia,34.697642,Modern,,,,
noetia,26.435252,Modern,,,,
noetia,25.920245,Modern,,,,
noetia,27.265423,Modern,,,,
noetia,28.388288,Modern,,,,
noetia,30.67185,Modern,,,,
noetia,32.787957,Modern,,,,
noetia,25.81383,Modern,,,,
noetia,29.72669,Modern,,,,
noetia,29.772311,Modern,,,,
noetia,33.732752,Modern,,,,
noetia,26.437728,Modern,,,,
noetia,26.523854,Modern,,,,
noetia,26.481837,Modern,,,,
noetia,35.213819,Modern,,,,
noetia,33.91377,Modern,,,,
noetia,26.436382,Modern,,,,
noetia,25.894385,Modern,,,,
noetia,36.692853,Modern,,,,
noetia,29.914352,Modern,,,,
noetia,26.33158,Modern,,,,
noetia,32.374568,Modern,,,,
noetia,27.254577,Modern,,,,
noetia,27.709221,Modern,,,,
noetia,29.243517,Modern,,,,
noetia,28.388288,Modern,,,,
noetia,32.655279,Modern,,,,
noetia,34.697681,Modern,,,,
noetia,35.21398,Modern,,,,
noetia,30.457037,Modern,,,,
noetia,29.785302,Modern,,,,
noetia,25.919907,Modern,,,,
noetia,35.223945,Modern,,,,
noetia,33.514562,Modern,,,,
noetia,34.647617,Modern,,,,
noetia,26.435663,Modern,,,,
noetia,34.6473,Modern,,,,
noetia,30.664678,Modern,,,,
noetia,26.480494,Modern,,,,
noetia,28.857791,Modern,,,,
noetia,32.173405,Modern,,,,
noetia,31.955579,Modern,,,,
noetia,26.435904,Modern,,,,
noetia,31.184342,Modern,,,,
noetia,35.223956,Modern,,,,
noetia,30.456733,Modern,,,,
noetia,36.031304,Modern,,,,
noetia,29.085189,Modern,,,,
noetia,30.381162,Modern,,,,
noetia,33.646957,Modern,,,,
noetia,28.040971,Modern,,,,
noetia,29.227897,Modern,,,,
noetia,29.230342,Modern,,,,
noetia,26.578353,Modern,,,,
noetia,33.646265,Modern,,,,
noetia,28.911371,Modern,,,,
noetia,33.83663,Modern,,,,
noetia,29.802545,Modern,,,,
noetia,29.884821,Modern,,,,
noetia,29.83001,Modern,,,,
noetia,26.306965,Modern,,,,
noetia,30.287833,Modern,,,,
