genus,age,latitude
chama,Pliocene,30.386591
chesapecten,Pliocene,37.035531
chesapecten,Pliocene,37.035531
chesapecten,Pliocene,37.035531
noetia,Pliocene,27.366642
parvilucina,Pliocene,30.4642
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
chama,Pliocene,25.8133
chama,Pliocene,25.8133
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.3708
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,30.386591
astarte,Pliocene,30.4642
astarte,Pliocene,26.285328
astarte,Pliocene,27.306923
astarte,Pliocene,27.306923
chama,Pliocene,27.270925
mulinia,Pliocene,27.306923
cyclocardia,Pliocene,27.306923
cyclocardia,Pliocene,27.0776
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
astarte,Pliocene,27.3307
mulinia,Pliocene,27.292966
chama,Pliocene,27.360528
chama,Pliocene,27.360528
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.368032
chama,Pliocene,27.368032
cyclocardia,Pliocene,30.386591
astarte,Pliocene,30.386591
mulinia,Pliocene,30.386591
astarte,Pliocene,27.270925
chama,Pliocene,27.366642
crepidula,Pliocene,27.002965
crepidula,Pliocene,27.002965
chama,Pliocene,27.002965
chama,Pliocene,27.002965
crepidula,Pliocene,26.297
noetia,Pliocene,27.270925
noetia,Pliocene,27.2339
noetia,Pliocene,27.292966
noetia,Pliocene,27.233526
noetia,Pliocene,27.233526
astarte,Pliocene,27.328354
astarte,Pliocene,27.328354
astarte,Pliocene,27.328354
astarte,Pliocene,27.328354
astarte,Pliocene,27.328354
cyclocardia,Pliocene,27.328354
cyclocardia,Pliocene,27.3404
spisula,Pliocene,27.3041
cyclocardia,Pliocene,27.3041
astarte,Pliocene,27.3041
crepidula,Pliocene,27.043433
chama,Pliocene,27.366642
cyclocardia,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,26.307554
chama,Pliocene,26.307554
chama,Pliocene,25.8133
chama,Pliocene,25.8133
astarte,Pliocene,27.3404
astarte,Pliocene,27.3404
astarte,Pliocene,27.3404
astarte,Pliocene,27.3404
astarte,Pliocene,27.3404
astarte,Pliocene,27.361199
chama,Pliocene,27.361199
cyclocardia,Pliocene,27.361199
chama,Pliocene,26.250073
astarte,Pliocene,27.233526
chama,Pliocene,26.9814
spisula,Pliocene,27.0117
spisula,Pliocene,25.761778
spisula,Pliocene,25.761778
spisula,Pliocene,25.761778
chama,Pliocene,26.785129
astarte,Pliocene,25.7199
astarte,Pliocene,27.3041
astarte,Pliocene,27.3041
astarte,Pliocene,27.3041
chama,Pliocene,27.011176
chama,Pliocene,27.011176
chama,Pliocene,27.011176
chama,Pliocene,27.366642
chama,Pliocene,27.366642
cyclocardia,Pliocene,27.366642
mulinia,Pliocene,27.366642
cyclocardia,Pliocene,27.366642
cyclocardia,Pliocene,25.725979
astarte,Pliocene,25.725979
chama,Pliocene,27.366642
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,30.386591
chama,Pliocene,30.386591
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
cyclocardia,Pliocene,27.3307
cyclocardia,Pliocene,27.3307
mulinia,Pliocene,30.388043
astarte,Pliocene,30.388043
spisula,Pliocene,30.388043
spisula,Pliocene,30.388043
spisula,Pliocene,30.388043
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,26.167723
chama,Pliocene,26.167723
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
chama,Pliocene,26.2759
crepidula,Pliocene,27.3307
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
cyclocardia,Pliocene,27.366642
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
chama,Pliocene,27.366642
astarte,Pliocene,27.3307
astarte,Pliocene,27.3307
mulinia,Pliocene,27.3307
astarte,Pliocene,27.3307
crepidula,Pliocene,27.2148
crepidula,Pliocene,27.2148
crepidula,Pliocene,27.2148
noetia,Pliocene,27.2148
chama,Pliocene,27.2148
mulinia,Pliocene,27.2148
cyclocardia,Pliocene,27.3404
mulinia,Pliocene,27.3404
mulinia,Pliocene,27.3404
mulinia,Pliocene,27.3404
noetia,Pliocene,27.3404
chama,Pliocene,27.3404
chama,Pliocene,27.3404
crepidula,Pliocene,26.833852
crepidula,Pliocene,26.833852
noetia,Pliocene,26.833852
crepidula,Pliocene,26.833852
chama,Pliocene,27.3041
chama,Pliocene,27.3041
chama,Pliocene,27.3041
crepidula,Pliocene,26.833852
crepidula,Pliocene,27.366642
chama,Pliocene,27.366642
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
cyclocardia,Pliocene,30.386591
modiolus,Pliocene,26.271993
modiolus,Pliocene,26.271993
modiolus,Pliocene,26.271993
chesapecten,Pliocene,26.271993
mulinia,Pliocene,27.21523
crepidula,Pliocene,27.280291
crepidula,Pliocene,27.280291
chama,Pliocene,27.280291
chama,Pliocene,27.3125
chama,Pliocene,27.0776
noetia,Pliocene,27.0776
modiolus,Pliocene,27.0776
modiolus,Pliocene,27.0776
chama,Pliocene,27.361199
chesapecten,Pliocene,27.361199
chama,Pliocene,27.2339
chama,Pliocene,27.2339
chama,Pliocene,27.2339
chama,Pliocene,27.2339
chama,Pliocene,27.2339
chama,Pliocene,25.7877
chama,Pliocene,25.7877
chama,Pliocene,25.7877
spisula,Pliocene,25.7877
spisula,Pliocene,25.7877
spisula,Pliocene,25.7877
spisula,Pliocene,25.7877
noetia,Pliocene,27.21523
chama,Pliocene,27.21523
chama,Pliocene,27.21523
mulinia,Pliocene,27.21523
mulinia,Pliocene,27.21523
mulinia,Pliocene,27.21523
mulinia,Pliocene,27.21523
mulinia,Pliocene,27.21523
crepidula,Pliocene,27.21523
crepidula,Pliocene,27.21523
crepidula,Pliocene,27.21523
noetia,Pliocene,27.21523
chama,Pliocene,26.527775
crepidula,Pliocene,26.167723
crepidula,Pliocene,26.167723
mulinia,Pliocene,26.167723
crepidula,Pliocene,26.167723
chama,Pliocene,26.171741
crepidula,Pliocene,27.007282
chama,Pliocene,27.007282
chama,Pliocene,27.007282
chama,Pliocene,27.007282
noetia,Pliocene,27.066
crepidula,Pliocene,27.066
cyclocardia,Pliocene,27.066
mulinia,Pliocene,27.029723
crepidula,Pliocene,27.029723
noetia,Pliocene,27.029723
crepidula,Pliocene,26.1681
crepidula,Pliocene,26.171741
crepidula,Pliocene,26.171741
spisula,Pliocene,27.2339
astarte,Pliocene,27.2339
astarte,Pliocene,27.2339
mulinia,Pliocene,27.2339
spisula,Pliocene,26.250073
mulinia,Pliocene,26.250073
chama,Pliocene,26.250073
chama,Pliocene,27.0776
crepidula,Pliocene,27.011176
crepidula,Pliocene,27.011176
spisula,Pliocene,25.992
crepidula,Pliocene,27.366642
astarte,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
crepidula,Pliocene,27.366642
noetia,Pliocene,27.366642
mulinia,Pliocene,27.366642
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.292966
crepidula,Pliocene,27.292966
mulinia,Pliocene,27.292966
chama,Pliocene,27.292966
chama,Pliocene,27.292966
chama,Pliocene,27.002965
chama,Pliocene,27.002965
chama,Pliocene,27.002965
crepidula,Pliocene,27.002965
crepidula,Pliocene,27.002965
crepidula,Pliocene,27.002965
noetia,Pliocene,27.292966
crepidula,Pliocene,25.7877
crepidula,Pliocene,25.7877
crepidula,Pliocene,27.2339
crepidula,Pliocene,27.2339
crepidula,Pliocene,27.2339
mulinia,Pliocene,27.2339
chama,Pliocene,27.2339
chama,Pliocene,27.2339
crepidula,Pliocene,27.270925
crepidula,Pliocene,27.270925
crepidula,Pliocene,27.002965
crepidula,Pliocene,27.002965
crepidula,Pliocene,27.002965
crepidula,Pliocene,25.7199
chama,Pliocene,25.761778
chama,Pliocene,25.761778
crepidula,Pliocene,27.361199
crepidula,Pliocene,27.361199
spisula,Pliocene,25.761778
modiolus,Pliocene,31.12301
chama,Pliocene,31.12301
chama,Pliocene,31.131654
parvilucina,Pliocene,31.131654
chama,Pliocene,31.131654
cyclocardia,Pliocene,31.131654
chama,Pliocene,31.131654
astarte,Pliocene,31.131654
mulinia,Pliocene,31.12301
astarte,Pliocene,31.12301
astarte,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
crepidula,Pliocene,31.12301
chesapecten,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
astarte,Pliocene,31.12301
astarte,Pliocene,31.12301
astarte,Pliocene,31.12301
chama,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
mulinia,Pliocene,31.12301
chama,Pliocene,31.12301
chesapecten,Pliocene,31.12301
chesapecten,Pliocene,31.12301
chesapecten,Pliocene,31.12301
chama,Pliocene,27.070323
chama,Pliocene,27.070323
chama,Pliocene,27.070323
chama,Pliocene,27.070323
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
chama,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
chama,Pliocene,27.070323
chama,Pliocene,27.070323
chama,Pliocene,27.070323
noetia,Pliocene,27.070323
crepidula,Pliocene,27.070323
crepidula,Pliocene,27.070323
crepidula,Pliocene,27.070323
cyclocardia,Pliocene,31.12301
noetia,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
chama,Pliocene,31.12301
chama,Pliocene,31.12301
noetia,Pliocene,31.12301
chama,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
astarte,Pliocene,31.12301
astarte,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
astarte,Pliocene,31.12301
spisula,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
mulinia,Pliocene,31.12301
crepidula,Pliocene,31.12301
astarte,Pliocene,31.12301
chama,Pliocene,31.12301
mulinia,Pliocene,31.12301
mulinia,Pliocene,31.12301
mulinia,Pliocene,31.12301
cyclocardia,Pliocene,31.131654
mulinia,Pliocene,31.131654
astarte,Pliocene,31.131654
chesapecten,Pliocene,31.131654
chesapecten,Pliocene,31.131654
astarte,Pliocene,31.131654
cyclocardia,Pliocene,31.12301
astarte,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
chesapecten,Pliocene,31.131654
chama,Pliocene,31.131654
chesapecten,Pliocene,31.131654
mulinia,Pliocene,31.131654
astarte,Pliocene,31.131654
cyclocardia,Pliocene,31.131654
mulinia,Pliocene,31.131654
chesapecten,Pliocene,31.131654
noetia,Pliocene,27.233526
noetia,Pliocene,27.233526
modiolus,Pliocene,27.233526
crepidula,Pliocene,26.279214
mulinia,Pliocene,26.279214
chama,Pliocene,26.279214
chama,Pliocene,26.2822
chama,Pliocene,26.2822
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
chesapecten,Pliocene,31.131654
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
noetia,Pliocene,27.328354
crepidula,Pliocene,27.328354
crepidula,Pliocene,27.328354
mulinia,Pliocene,27.328354
crepidula,Pliocene,27.3125
mulinia,Pliocene,30.4642
mulinia,Pliocene,27.0776
mulinia,Pliocene,27.0776
astarte,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
chama,Pliocene,27.0776
noetia,Pliocene,26.785129
crepidula,Pliocene,26.307554
noetia,Pliocene,26.307554
noetia,Pliocene,26.307554
noetia,Pliocene,26.307554
cyclocardia,Pliocene,31.12301
mulinia,Pliocene,31.12301
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
mulinia,Pliocene,31.140092
mulinia,Pliocene,31.140092
mulinia,Pliocene,31.140092
mulinia,Pliocene,31.140092
mulinia,Pliocene,31.140092
mulinia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
spisula,Pliocene,31.140092
astarte,Pliocene,31.140092
mulinia,Pliocene,31.140092
chesapecten,Pliocene,31.408266
chesapecten,Pliocene,31.408266
chesapecten,Pliocene,31.408266
chesapecten,Pliocene,31.408266
astarte,Pliocene,31.130966
mulinia,Pliocene,31.130966
cyclocardia,Pliocene,31.130966
astarte,Pliocene,31.130966
chesapecten,Pliocene,31.408266
chesapecten,Pliocene,31.108353
chesapecten,Pliocene,31.108353
chesapecten,Pliocene,31.108353
cyclocardia,Pliocene,31.130966
cyclocardia,Pliocene,31.130966
mulinia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
astarte,Pliocene,31.140092
chama,Pliocene,31.140092
astarte,Pliocene,31.140092
noetia,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
chama,Pliocene,31.12301
mulinia,Pliocene,31.140092
mulinia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
astarte,Pliocene,31.140092
chama,Pliocene,31.140092
spisula,Pliocene,31.140092
noetia,Pliocene,31.140092
spisula,Pliocene,31.140092
chama,Pliocene,31.140092
crepidula,Pliocene,31.140092
spisula,Pliocene,31.140092
spisula,Pliocene,31.140092
mulinia,Pliocene,31.140092
astarte,Pliocene,31.140092
cyclocardia,Pliocene,31.140092
crepidula,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
noetia,Pliocene,31.108353
mulinia,Pliocene,31.108353
chama,Pliocene,31.108353
crepidula,Pliocene,31.108353
cyclocardia,Pliocene,31.108353
mulinia,Pliocene,31.108353
crepidula,Pliocene,31.108353
mulinia,Pliocene,31.12301
chesapecten,Pliocene,31.130966
mulinia,Pliocene,31.130966
astarte,Pliocene,31.108353
mulinia,Pliocene,31.108353
chesapecten,Pliocene,31.108353
chesapecten,Pliocene,31.108353
crepidula,Pliocene,31.108353
mulinia,Pliocene,31.108353
crepidula,Pliocene,31.108353
spisula,Pliocene,31.108353
noetia,Pliocene,31.108353
astarte,Pliocene,31.108353
cyclocardia,Pliocene,31.108353
chama,Pliocene,31.140092
chesapecten,Pliocene,31.140092
astarte,Pliocene,31.140092
crepidula,Pliocene,26.15269
chesapecten,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
crepidula,Pliocene,31.12301
chesapecten,Pliocene,31.12301
noetia,Pliocene,31.12301
noetia,Pliocene,31.12301
chesapecten,Pliocene,31.12301
mulinia,Pliocene,31.12301
cyclocardia,Pliocene,31.12301
noetia,Pliocene,31.140092
chesapecten,Pliocene,31.140092
chesapecten,Pliocene,31.140092
chesapecten,Pliocene,31.140092
crepidula,Pliocene,31.131654
mulinia,Pliocene,30.4447
mulinia,Pliocene,30.4447
chesapecten,Pliocene,30.4447
cyclocardia,Pliocene,30.4447
chesapecten,Pliocene,30.4447
astarte,Pliocene,30.4447
astarte,Pliocene,30.4447
astarte,Pliocene,30.4447
astarte,Pliocene,30.4447
mulinia,Pliocene,31.130966
cyclocardia,Pliocene,31.130966
parvilucina,Pliocene,31.130966
astarte,Pliocene,31.130966
mulinia,Pliocene,31.130966
mulinia,Pliocene,31.131654
chama,Pliocene,31.131654
cyclocardia,Pliocene,33.862758
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
crepidula,Pliocene,27.3041
mulinia,Pliocene,27.22556
chama,Pliocene,33.862758
cyclocardia,Pliocene,33.862758
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
crepidula,Pliocene,30.38663
crepidula,Pliocene,33.862758
crepidula,Pliocene,33.862758
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
cyclocardia,Pliocene,31.108353
astarte,Pliocene,31.108353
mulinia,Pliocene,31.108353
cyclocardia,Pliocene,31.108353
chesapecten,Pliocene,31.108353
chama,Pliocene,31.108353
cyclocardia,Pliocene,31.108353
noetia,Pliocene,31.108353
astarte,Pliocene,31.108353
mulinia,Pliocene,31.108353
astarte,Pliocene,31.108353
noetia,Pliocene,31.108353
astarte,Pliocene,31.108353
astarte,Pliocene,31.108353
astarte,Pliocene,31.108353
mulinia,Pliocene,31.108353
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
parvilucina,Pliocene,34.238474
parvilucina,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
modiolus,Pliocene,34.238474
modiolus,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
crepidula,Pliocene,34.238474
mulinia,Pliocene,34.238474
spisula,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
astarte,Pliocene,34.238474
mulinia,Pliocene,34.878384
crepidula,Pliocene,34.878384
chama,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
noetia,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
noetia,Pliocene,26.293773
mulinia,Pliocene,26.293773
chesapecten,Pliocene,27.375123
chesapecten,Pliocene,27.375123
crepidula,Pliocene,27.3125
crepidula,Pliocene,27.3125
noetia,Pliocene,27.3125
mulinia,Pliocene,27.0117
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
chama,Pliocene,34.238474
cyclocardia,Pliocene,34.238474
cyclocardia,Pliocene,34.238474
cyclocardia,Pliocene,34.238474
cyclocardia,Pliocene,34.238474
chama,Pliocene,30.4447
chama,Pliocene,30.4447
